pds_code	General|Category no empty cell/not merged	General|Product type  no empty cell/not merged	General|Subcategory no empty cell/not merged	Emulsifier and oil|Ratio total oil/emulsifier	Emulsifier and oil|Phospholipids g/100mL	Total Lipids g/100g product	FA_Sat g/100gFA	FA_Mono unsat g/100gFA	FA_Poly unsatg/100gFA	Pasteurization  homo|P Pasto/homo bar	Pasteurization  homo|T°C Pasto/Homo	Pasteurization|T°C Pasto	Pasteurization|Time Pasto sec	Sterilization US homo|P Sterilization US bar	Sterilization US homo|T°C Steril US	SterilizationDS homo|P Steril DS	SterilizationDS homo|T°C Steril DS	Sterilization|Direct/indirect Ste	Sterilization|F0	Sterilization|T°C Steril 	Sterilization|Time Ste sec	Protein|Type of protein	Protein|intact / hydrolysate/am acids	Protein|Prot level Nx6,25 g/100g product	Protein|casein Nx6,25g/100g product	Protein|whey protNx6,25g/100g product	Protein|SOY prot g/100g productNx6,25	Protein|PEA prot g/100g productNx6,25	Protein|Content kg/L	Stabilizers  thickners|Type	Stabilizers  thickners|Amount kg/1000L	Calcium minerals|Ca levelg/100g	Product KPI  at T=0 |dry matter g/100g	Product KPI  at T=0 |pH / Acidity	Product KPI  at T=0 |Viscosity mPas	target	Emulsifier and oil|Emulsifier_Citrem LIQUID  E472c	Emulsifier and oil|Emulsifier_Citrem POWDER  E472c	Emulsifier and oil|Emulsifier_DIMODAN  E471	Emulsifier and oil|Emulsifier_KIRNOL  E471	Emulsifier and oil|Emulsifier_LAMEMUL  E471 	Emulsifier and oil|Emulsifier_Soy lecithin LIQUID  E322	Emulsifier and oil|Emulsifier_Soy lecithin POWDER  E322	Emulsifier and oil|Emulsifier_Sunflower lecithin  E322	Emulsifier_total_amount	Emulsifier and oil|Oil_Algae oil DHA+EPA	Emulsifier and oil|Oil_Anhydrous milk fat 	Emulsifier and oil|Oil_Canola oil	Emulsifier and oil|Oil_Canola oil 	Emulsifier and oil|Oil_Coconut oil	Emulsifier and oil|Oil_Corn oil	Emulsifier and oil|Oil_EPA	Emulsifier and oil|Oil_Egg lipids	Emulsifier and oil|Oil_MCT oil	Emulsifier and oil|Oil_OB 5	Emulsifier and oil|Oil_OB Canola/HO	Emulsifier and oil|Oil_Oil Blend Preterm 3	Emulsifier and oil|Oil_Oil Tuna Fish /DHA	Emulsifier and oil|Oil_Oil arachidonic acid / ARA	Emulsifier and oil|Oil_Oil blend Acropolis & Algae oil DHA+EPA	Emulsifier and oil|Oil_Oil blend Fish DHA EPA	Emulsifier and oil|Oil_Oil evening primrose	Emulsifier and oil|Oil_Oil fish EPA:18 DHA:12	Emulsifier and oil|Oil_Organic OB POF	Emulsifier and oil|Oil_Palm oil	Emulsifier and oil|Oil_Rapeseed oil	Emulsifier and oil|Oil_Soy oil	Emulsifier and oil|Oil_Sunflower oil	Emulsifier and oil|Oil_corn oil	Oil_total_amount	Polysaccharides_Fructose	Polysaccharides_Glucose	Polysaccharides_Glucose syrup	Polysaccharides_Isomaltulose	Polysaccharides_Lactose	Polysaccharides_Liquid maltodextrin	Polysaccharides_Maltodextrin	Polysaccharides_Starch	Polysaccharides_Sucrose	Polysaccharides_Sugar	Polysaccharides_total_amount	Protein_Calcium caseinates	Protein_Casein hydrolysate	Protein_Concentrated skimmed milk	Protein_Demineralized whey permeate 125% protein ORGANIC	Protein_Demineralized whey permeate 90	Protein_IP LQD DCI 12% No premix UF	Protein_IP PWD HYDR ACID WHEY	Protein_LIsoleucine	Protein_LLeucine	Protein_LValine	Protein_Lactofidus BP POF P1	Protein_Milk Casein Isolate	Protein_Milk Protein Concentrate	Protein_Milk Protein Isolate	Protein_Milk minerals concentrates	Protein_Pea protein	Protein_Pea protein isolate	Protein_Pepti permeate	Protein_Potassium caseinate	Protein_Skimmed milk Liquid	Protein_Skimmed milk Powder ORGANIC	Protein_Sodium caseinate	Protein_Soy protein isolate	Protein_WPC	Protein_WPC80 Native 	Protein_WPC80 Native low Lactose	Protein_WPC83 Native 	Protein_WPI Acid 	Protein_WPI Native 	Protein_WPI neutralized	Protein_WPI sweet	Protein_Whey protein hydrolysate	Protein_Whey rich in milk calcium	Protein_Yoghurt powder	Protein_whey protein hydrolysate	Protein_total_amount
10110065	Paeds	FORTINI MF 1.5 kcal		19.7112462006079		6.8	10.1230473204555	58.9805040845879	30.8964485949565	550+50	60	105.0	0.0			100+25	60	Indirect	12.3611817300544	126.0	240.0	Dairy	Intact	3.10223751988682	3.03193832396054	0.0			3.689			0.0767506535042836	29.02	6.8	20.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	3.29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	64.85	0.0	0.37410352354225135	0.0	0.0	0.0	0.0	0.6258964764577487	0.0	0.0	0.0	256.56	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.89
10103242	Paeds	FORTINI MF 1.5 kcal		19.7112462006079		6.8	10.3323425856213	58.8431403722196	30.8245170421591	550+50	60	105.0	0.0			100+25	60	Indirect	12.3611817300544	126.0	240.0	Dairy	Intact	3.09660936163045	3.03249746426925	0.0			3.689			0.0764708005244131	29.19	6.8	20.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	3.29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	64.85	0.0	0.39754794350329287	0.0	0.0	0.0	0.0	0.4781924367311436	0.0	0.0	0.12425961976556352	241.43	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.89
10245082	Paeds	FORTINI COMPACT MF 2.4 kcal		20.1656920077973		10.9	10.4194661152503	58.8425885925515	30.7379452921981	450+50	60	85.0	20.0			100+25	60	Indirect	15.5618057997712	127.0	240.0	Dairy	Intact	5.09603166892115	4.07952514985	1.00842326774			4.2712			0.150043068268728	43.53	7.0	50.0	3.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	5.13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	103.45	0.0	0.9222958057395144	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07770419426048565	339.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.37809228439552117	0.6219077156044789	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	68.679
10245357	Paeds	FORTINI COMPACT MF 2.4 kcal		20.1656920077973		10.9	10.4194655993363	58.842588322184	30.7379460784797	450+50	60	85.0	20.0			100+25	60	Indirect	15.5618057997712	127.0	240.0	Dairy	Intact	5.10068764472523	4.07590460912	1.00752830402			4.2712			0.14991988913934	43.61	7.0	50.0	3.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	5.13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	103.45	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	347.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.37809228439552117	0.6219077156044789	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	68.679
10385894	Paeds	FORTINI COMPACT MF 2.4 kcal		20.2005853658537		10.9	10.417940016731	58.8452752988471	30.736784684422	450+50	60	85.0	20.0			100+25	60	Indirect	15.5618057997712	127.0	240.0	Dairy	Intact	5.091446013852	4.07590460912	1.00752830402			4.2712			0.149914891010579	43.64	7.0	50.0	3.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	5.125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	103.528	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	346.658	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.37809228439552117	0.6219077156044789	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	68.679
10345198	Paeds	NUTRINI LE MF		29.2429906542056		3.3	12.0334209194579	57.8381572676712	30.1284218128708	400+50	60	85.0	0.0			200+0	60	Indirect	15.5618057997712	127.0	240.0	Dairy	Intact	1.96397902018946	0.775030140656397	1.14120275571716			1.467			0.0569570957734881	15.38	6.9	5.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.29	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	134.27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3812737241670181	0.0	0.0	0.0	0.0	0.0	0.0	0.6187262758329818	0.0	0.0	0.0	0.0	0.0	0.0	23.71
10345192	Paeds	NUTRINI		20.5024630541872		4.44	11.9678539987336	57.5489121570946	30.4832338441718	400+50	60	85.0	0.0			200+0	60	Indirect	15.5618057997712	127.0	240.0	Dairy	Intact	2.34973262359818	0.939088366360103	1.39289940267375			1.807			0.0611903841048308	19.05	6.9	5.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.62	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	185.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.38074023303632626	0.0	0.0	0.0	0.0	0.0	0.0	0.6192597669636738	0.0	0.0	0.0	0.0	0.0	0.0	29.18
10345193	Paeds	NUTRINI UK/IRE		20.5024630541872		4.44	12.0842543615875	57.484412509028	30.4313331293845	400+50	60	85.0	0.0			200+0	60	Indirect	15.5618057997712	127.0	240.0	Dairy	Intact	2.58348489377845	1.0332065629742	1.53285660091047			1.988			0.0608650277348686	19.08	6.9	5.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.62	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	181.64	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3806853582554517	0.0	0.0	0.0	0.0	0.0	0.0	0.6193146417445482	0.0	0.0	0.0	0.0	0.0	0.0	32.1
10345195	Paeds	NUTRINI MF		20.5369458128079		4.44	11.9376124822095	57.5681401195202	30.4942473982703	400+50	60	85.0	0.0			200+0	60	Indirect	15.5618057997712	127.0	240.0	Dairy	Intact	2.34395692263437	0.937222274791824	1.3547435654807			1.761			0.0612895932497097	19.69	6.9	7.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.69	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	183.55	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3868384401114206	0.0	0.0	0.0	0.0	0.0	0.0	0.6131615598885793	0.0	0.0	0.0	0.0	0.0	0.0	28.72
10345194	Paeds	NUTRINI MF UK/IRE		20.5270935960591		4.44	12.0636980429447	57.4973235807782	30.4389783762771	400+50	60	85.0	0.0			200+0	60	Indirect	15.5618057997712	127.0	240.0	Dairy	Intact	2.5768898333081	1.01736279333838	1.50783497350492			1.96			0.0607465195355538	19.74	6.9	7.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.67	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	180.39	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3809222994314592	0.0	0.0	0.0	0.0	0.0	0.0	0.6190777005685407	0.0	0.0	0.0	0.0	0.0	0.0	31.660000000000004
10345197	Paeds	NUTRINI ENERGY		29.5767441860465		6.7	11.6458347066778	58.0722566320403	30.2819086612819	400+50	60	85.0	0.0			200+0	60	Indirect	15.5618057997712	127.0	240.0	Dairy	Intact	3.76396821568048	2.26666512573965	1.47175850591716			3.267			0.0914777527807699	27.85	6.9	15.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	63.59	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	274.14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5804904051172708	0.0	0.0	0.0	0.0	0.0	0.0	0.4195095948827292	0.0	0.0	0.0	0.0	0.0	0.0	56.28
10345196	Paeds	NUTRINI ENERGY MF		29.5767441860465		6.7	11.6422318163122	58.0747556055015	30.2830125781863	400+50	60	85.0	0.0			200+0	60	Indirect	15.5618057997712	127.0	240.0	Dairy	Intact	3.75282381189488	2.22607837713232	1.46782295988935			3.199			0.0913153184862646	28.54	6.9	20.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	63.59	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	273.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5753597122302159	0.0	0.0	0.0	0.0	0.0	0.0	0.4246402877697842	0.0	0.0	0.0	0.0	0.0	0.0	55.599999999999994
10334005	Paeds	NUTRINI MAX		19.0439024390244		4.2	12.4930189993287	57.1691231526401	30.3378578480313	400+50	60	85.0	0.0			200+0	60	Indirect	15.5618057997712	127.0	240.0	Dairy	Intact	3.08914065606609	1.2370700908059	1.83486379114642			2.386			0.072765483572919	19.48	6.9	7.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.04	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	181.21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.380742278743836	0.0	0.0	0.0	0.0	0.0	0.0	0.619257721256164	0.0	0.0	0.0	0.0	0.0	0.0	38.53
10345190	Paeds	NUTRINI MAX MF		19.0439024390244		4.2	12.4860205988085	57.1726170383891	30.3413623628024	400+50	60	85.0	0.0			200+0	60	Indirect	15.5618057997712	127.0	240.0	Dairy	Intact	3.07717144804079	1.1800377109456	1.82880927689262			2.386			0.0695219083421016	20.43	6.9	7.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.04	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	178.35	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3704485488126649	0.0	0.0	0.0	0.0	0.0	0.0	0.6295514511873351	0.0	0.0	0.0	0.0	0.0	0.0	37.9
10334004	Paeds	NUTRINI MAX ENERGY		19.1428571428571		6.3	12.0756910484365	57.4058508866058	30.5184580649578	400+50	60	85.0	0.0			200+0	60	Indirect	15.5618057997712	127.0	240.0	Dairy	Intact	4.47698833509043	2.68337064676617	1.76846600331675			3.267			0.0967041675608073	28.31	6.9	20.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	3.08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	58.96	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	273.43	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5804904051172708	0.0	0.0	0.0	0.0	0.0	0.0	0.4195095948827292	0.0	0.0	0.0	0.0	0.0	0.0	56.28
10345189	Paeds	NUTRINI MAX ENERGY MF		19.1428571428571		6.3	12.0704731547356	57.408526576489	30.5210002687754	550+50	60	85.0	0.0			200+0	60	Indirect	15.5618057997712	127.0	240.0	Dairy	Intact	4.45523062337261	2.61811117231249	1.7621343982374			3.199			0.0966658934315714	29.28	6.9	35.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	3.08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	58.96	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	270.65	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5753597122302159	0.0	0.0	0.0	0.0	0.0	0.0	0.4246402877697842	0.0	0.0	0.0	0.0	0.0	0.0	55.599999999999994
10460858	Paeds	Nutrini +Mix MF		43.081		4.45	12.036794448089	57.0652290108232	30.8979765410878	220+30	60	85.0	0.0			100+0	60	Direct	51.7498077752462	150.0	4.0	Dairy	Intact	2.8463249999999	1.01307275748835	1.70779499999994			2.214			0.101453032037547	20.03	6.9	35.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.081	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	144.649	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3510566579710994	0.0	0.0	0.0	0.0	0.0	0.0	0.6489433420289005	0.0	0.0	0.0	0.0	0.0	0.0	34.117000000000004
10460857	Paeds	Nutrini +Mix Energy MF		65.095		6.68	11.64651685975	57.4416347615711	30.9118483786789	220+30	60	85.0	0.0			100+0	60	Direct	51.7498077752462	150.0	4.0	Dairy	Intact	4.15517699999997	2.35216983670694	1.66207079999999			2.8574			0.131580604999999	29.06	6.9	60.0	3.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	65.095	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	210.496	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5634341601924518	0.0	0.0	0.0	0.0	0.0	0.0	0.43656583980754826	0.0	0.0	0.0	0.0	0.0	0.0	50.714
10473134	Paeds	Olive ONS MF		65.695		6.68	10.4852783231496	58.7950088008036	30.7197128760467	250+30	60	85.0	30.0			100+0	60	Direct	51.7498077752462	150.0	4.0	Dairy	Intact	4.15439999999994	3.18826246005024	0.830879999999988			3.3557			0.148077424853739	29.19	6.9	60.0	4.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	65.695	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	196.29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8017739927699	0.0	0.15414260844001637	0.0	0.0	0.0	0.0	0.0	0.0	0.04408339879008365	0.0	0.0	0.0	0.0	0.0	0.0	217.701
10334007	Paeds	NUTRINI PEPTISORB		1.943		3.9	58.1373479112196	12.0698036891692	29.7928483996111	220+30	61	80.0	0.0			100+0	50	Direct	0.0206019695500906	116.0	4.0	Dairy	Hydrolyzed	2.641878954	0.0	2.62722744			3.3697	Modified starch	20	0.0550859387	20.0	4.0	10.0	2.0										0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	38.86	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	100.83	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	33.697
10334006	Paeds	NUTRINI PEPTISORB ENERGY				6.6	59.5691464737061	12.1122271139855	28.3186264123084	150+50	62	80.0	0.0			100+0	50	Direct	0.0206019695500906	116.0	4.0	Dairy	Hydrolyzed	3.87855846	0.0	3.8543814			5.261	Modified starch	20	0.1229919004567	29.39	3.8	30.0	3.0										0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5115239331877471	0.0	0.0	0.0	0.035058726317653305	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3674673906628106	0.0	0.08594994983178894	67.772	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	160.82	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	52.61
10103240	High energy	FORTIJUCE				0.026174	76.1	21.5	2.4							0+50	60	Indirect		88.0	30.0	Dairy	Intact	3.4721254671797	0.0	3.4598601	0.0	0.0	4.484			0.022483150011797	33.4374237533863	2.9	12.0	1.0																																														0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	44.84
10103241	High energy	FORTIJUCE				0.008174	76.1	21.5	2.4							0+50	60	Indirect		88.0	30.0	Dairy	Intact	3.47085092917567	0.0	3.46015333333333	0.0	0.0	4.584			0.0247968144921403	33.4291191568243	2.9	11.0	1.0																																														0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	45.84
1005390	Paeds	NutriniDrink Smoothie MF 		20.1666666666667												180+50		Indirect	0.0	100.0	0.0	Dairy	Intact						3.75	Pectin	3.18		31.3	3.6	100.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	60.5	0.0	0.0	0.0	0.0	0.0	0.0	0.4095262096774194	0.0	0.0	0.5904737903225806	158.72	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	37.5
1005391	Paeds	NutriniDrink Smoothie MF 		20.1666666666667												180+50		Indirect	0.0	100.0	0.0	Dairy	Intact						3.75	Pectin	3.18		31.3	3.6	100.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	60.5	0.0	0.0	0.0	0.0	0.0	0.0	0.4095262096774194	0.0	0.0	0.5904737903225806	158.72	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	37.5
